EX,IT,EVALUATIONS,BEST_F,AVERAGE_F,BEST_DEPTH,AVERAGE_DEPTH,BEST_SIZE,AVERAGE_SIZE,BEST_AGE,AVERAGE_AGE 
1,42,0,2.7476920273518006,2.2362823108756866,4,5.9375,9,15.6875,14,6.8125
1,43,0,2.8716066986041713,2.244944467973498,4,5.90625,9,15.4375,21,6.6875
1,44,0,3.005301028127116,2.2735451195087637,6,5.90625,15,16.25,5,5.71875
1,45,0,2.9833805884437927,2.3408248639369185,6,5.90625,15,16.6875,1,5.96875
1,46,0,2.939900527379116,2.2450288269497984,6,5.9375,19,16.6875,2,6.625
1,47,0,2.807197334401457,2.2459058633304037,7,6.0625,17,17.4375,1,5.09375
1,48,0,3.064403909641546,2.3139976592433964,6,6.09375,15,17.375,4,5.0625
1,49,0,2.995563341767058,2.2067612013909605,7,6.09375,21,17.8125,5,5.40625
2,0,0,1.0149563552411864,0.8982144457215667,4,3.09375,9,7.0625,1,1.0
2,1,0,1.441498002854774,0.9591115098933863,3,3.15625,7,7.25,1,1.59375
2,2,0,1.429788973060202,1.0035204033001581,3,3.21875,7,7.125,2,2.0
2,3,0,1.4230546132030428,1.0332939560879504,3,3.25,7,7.0,3,2.375
2,4,0,1.430135354718096,1.0453743446789119,3,3.28125,7,7.0,4,2.5625
2,5,0,1.381014414401866,1.049791156025605,3,3.34375,7,7.125,4,3.0625
2,6,0,1.371641337900372,1.0435853045171029,3,3.5625,7,7.625,5,3.09375
2,7,0,1.373464143328866,1.078671858562376,4,3.65625,9,8.25,2,3.4375
2,8,0,1.420607595812624,1.1156776716551686,5,3.78125,11,8.75,2,3.375
2,9,0,1.394650118246053,1.1477642000176085,5,3.96875,11,9.1875,3,3.21875
2,10,0,1.40475906233319,1.1963548649810645,3,4.1875,7,9.8125,8,3.3125
2,11,0,1.4116792374752651,1.2218120437820343,4,4.375,9,10.25,1,3.4375
2,12,0,1.409292614745119,1.2444745286083176,4,4.59375,9,11.0,2,3.9375
2,13,0,1.4636043592019359,1.2627457379531772,5,4.71875,11,11.5625,1,4.25
2,14,0,1.510680157056687,1.3102890914296268,4,4.96875,9,12.25,1,3.9375
2,15,0,1.519902308084105,1.3329282538943725,4,5.1875,9,12.5625,5,4.375
2,16,0,1.5441001957054818,1.3411446410318186,6,5.21875,15,12.625,1,4.65625
2,17,0,1.5430595314977251,1.3497403515495354,4,5.3125,11,12.875,1,4.90625
2,18,0,1.5676017381315477,1.3720216994916015,4,5.1875,9,12.25,5,5.0625
2,19,0,1.6516136154838008,1.4386535751920346,6,5.1875,13,12.0625,1,4.90625
2,20,0,1.6751493059655131,1.4361979040458197,4,5.0625,9,11.875,6,4.59375
2,21,0,1.679314763851944,1.4629232453393692,6,5.125,15,12.25,2,4.59375
2,22,0,2.182435863908815,1.512158787390648,6,5.21875,15,12.75,1,4.78125
2,23,0,1.654886564788447,1.5163487258956891,6,5.25,15,13.25,2,4.25
2,24,0,1.7111119543346138,1.5333129211576237,6,5.40625,15,13.875,3,4.09375
2,25,0,1.6575562213796668,1.52766922234309,4,5.5625,9,14.1875,1,4.375
2,26,0,1.7610718911627898,1.5604060399803859,7,5.5,17,13.9375,3,4.96875
2,27,0,1.70338941108006,1.5448613245849432,5,5.5625,13,14.25,1,5.09375
2,28,0,1.889486785858444,1.5623947806674032,5,5.65625,13,14.875,3,5.15625
2,29,0,1.6903746079806719,1.5623424952802023,6,5.53125,17,14.75,1,4.90625
2,30,0,1.971937540902088,1.6133803556246205,4,5.53125,9,14.75,6,4.53125
2,31,0,2.0147154563334873,1.5862121747485631,4,5.5,11,14.8125,2,5.0
2,32,0,1.9391706478660102,1.6110994610125782,4,5.5,11,14.875,3,5.21875
2,33,0,2.120153273033781,1.627977499616045,4,5.46875,11,14.875,4,4.90625
2,34,0,1.85657944490559,1.5850919169412532,4,5.53125,11,15.0625,5,5.21875
2,35,0,2.043978212701595,1.6261432227984451,4,5.53125,11,15.0625,6,5.6875
2,36,0,1.976015240995664,1.6176229607795225,4,5.5,11,15.125,7,4.6875
2,37,0,2.102985310784364,1.62561098801267,5,5.40625,13,14.8125,1,4.96875
2,38,0,2.425151057560354,1.6376154231908466,5,5.53125,15,15.25,1,5.15625
2,39,0,2.376012686113879,1.6554003445461143,5,5.5,15,15.1875,2,4.96875
2,40,0,2.537240733792366,1.6953377696727405,6,5.46875,17,15.125,1,5.5625
2,41,0,3.077742776754918,1.7422397002270364,5,5.59375,15,15.9375,4,5.53125
2,42,0,2.434386324441228,1.6998240823694135,7,5.75,23,16.75,1,5.53125
2,43,0,2.4441477488143706,1.6777037389956184,6,5.9375,17,17.25,4,5.625
2,44,0,2.631535052546778,1.736793453454824,7,6.0,23,17.3125,2,5.75
2,45,0,2.5422470722872945,1.8327238983955856,7,6.03125,21,18.25,1,4.84375
2,46,0,2.5835277186057626,1.806034030927162,7,6.125,21,18.9375,2,4.34375
2,47,0,2.790530769046375,1.9732829438062163,6,6.0625,21,19.25,1,4.46875
2,48,0,3.31657607168101,2.1029910465800254,5,6.125,15,20.125,2,4.40625
2,49,0,2.670276870470502,2.169718131728768,7,6.1875,31,21.1875,1,4.03125
3,0,0,1.584735938311184,0.9361124027244396,3,3.03125,7,6.9375,1,1.0
3,1,0,1.601711526344117,1.052639146006703,3,3.125,7,7.0,2,1.625
3,2,0,1.6060774946573921,1.0959719473725975,3,3.09375,7,6.875,3,2.0
3,3,0,1.603050820084727,1.1296497024238048,3,3.21875,7,7.1875,3,2.53125
3,4,0,1.6271052490293618,1.2403329801016125,4,3.28125,9,7.1875,1,2.96875
3,5,0,1.61854376545965,1.290281833811518,3,3.34375,5,7.4375,2,3.46875
3,6,0,1.6212754032054661,1.3926342965061884,4,3.53125,9,7.875,3,3.375
3,7,0,1.633638765184601,1.4557480157201668,3,3.5625,5,8.0,4,3.625
3,8,0,1.632817438950744,1.5150363045829822,4,3.4375,9,7.75,4,3.8125
3,9,0,1.671347753715874,1.5783869786605844,4,3.53125,9,8.0,6,3.90625
3,10,0,1.63032626356937,1.5636533559392007,3,3.6875,7,8.375,7,3.9375
3,11,0,1.6641036598340802,1.582037651959306,3,3.75,5,8.5,8,4.28125
3,12,0,2.3469598326085856,1.622056986060635,4,3.875,9,8.875,1,3.75
3,13,0,2.350296600599949,1.646988285528153,4,3.9375,11,9.0,1,4.09375
3,14,0,2.355308151319238,1.6511797906811825,4,3.9375,9,8.75,3,3.8125
3,15,0,2.386276005965488,1.6972248893767092,5,4.03125,13,9.125,1,3.4375
3,16,0,2.392795947239238,1.6578000390421044,5,4.15625,13,9.4375,2,3.875
3,17,0,2.401388611772349,1.731485062004438,6,4.28125,13,9.75,1,4.28125
3,18,0,2.395785723659615,1.7165290091303094,4,4.21875,9,9.5,1,4.59375
3,19,0,2.398630621260379,1.7713654445436082,6,4.21875,13,9.75,3,4.90625
3,20,0,2.388679784736026,1.8186523644071104,7,4.375,15,10.125,1,5.125
3,21,0,2.413134074720725,1.8254155664203826,4,4.46875,9,10.6875,4,4.90625
3,22,0,2.43763214273784,1.988652158819609,6,4.8125,13,11.5625,6,5.15625
3,23,0,2.4203933048769493,2.131562836050634,6,5.0625,17,12.375,2,4.59375
3,24,0,2.409533503968337,2.1630178341601316,7,5.28125,15,12.875,5,4.78125
3,25,0,2.407449933557025,2.2059159767368977,7,5.46875,15,13.8125,2,4.25
3,26,0,2.417988961263889,2.3059574827470337,5,5.5625,13,13.875,4,3.84375
3,27,0,2.420603414088326,2.3168927871519274,6,5.75,17,14.5625,8,4.1875
3,28,0,2.4330082661510843,2.2301822151158768,4,5.84375,9,14.5,1,3.96875
3,29,0,2.399477542135161,2.2083204541408734,7,6.03125,19,15.375,6,4.375
3,30,0,2.4049963173201543,2.363819905029891,6,6.1875,17,15.5625,11,4.5
3,31,0,2.404608339496862,2.2509453010163454,5,6.34375,9,15.75,2,4.59375
3,32,0,2.415981428917464,2.3014297696031885,7,6.40625,19,15.6875,1,3.96875
3,33,0,2.434466621127379,2.3684279394831234,7,6.5,15,15.5,7,4.25
3,34,0,2.4188182743876707,2.315919679013157,7,6.65625,15,16.25,13,4.5625
3,35,0,2.422671724711921,2.3462010570387015,6,6.5625,13,16.0625,3,4.65625
3,36,0,2.4398534374477068,2.3825247326788843,7,6.59375,19,15.9375,3,4.25
3,37,0,2.417440990401338,2.3751359986281146,7,6.78125,17,16.8125,2,4.28125
3,38,0,2.412819561638213,2.3258484201286143,7,6.71875,15,16.5625,3,5.0
3,39,0,2.4257056505295393,2.3665630547875445,7,6.625,19,16.3125,2,4.78125
3,40,0,2.4405351006206772,2.3813590918483585,7,6.59375,19,16.0625,1,4.65625
3,41,0,2.421119276056123,2.3853781367897295,7,6.65625,15,16.0,4,4.34375
3,42,0,2.4491258989799563,2.3545973362841686,7,6.71875,15,16.3125,2,4.6875
3,43,0,2.4561575763767642,2.282820932845079,5,6.71875,11,16.4375,6,4.6875
3,44,0,2.448339067253191,2.3924211769428214,6,6.625,13,16.1875,1,4.21875
3,45,0,2.4286124766082127,2.395260053690566,5,6.46875,13,15.75,1,3.84375
3,46,0,2.431820062910697,2.391867998540678,6,6.4375,11,15.625,1,4.34375
3,47,0,2.4340804933020017,2.314840903021225,7,6.4375,15,15.25,4,4.46875
3,48,0,2.424040649651022,2.3934711369273027,7,6.375,15,14.9375,2,4.59375
3,49,0,2.551917777743099,2.4046930748182813,7,6.4375,15,15.4375,1,4.875
4,0,0,1.1260719138978899,0.859231079292309,3,3.125,7,7.125,1,1.0
4,1,0,1.5242816691953618,0.9653646123277277,3,3.1875,7,7.1875,2,1.65625
4,2,0,1.531262915568882,1.0186316373072741,3,3.21875,7,7.25,3,2.0625
4,3,0,1.235171228821061,1.0374210276054434,3,3.1875,7,7.125,4,2.1875
4,4,0,1.422396813373319,1.0601356702500784,3,3.3125,7,7.25,1,2.375
4,5,0,1.445184520965964,1.0744685912057341,3,3.46875,7,7.5625,2,2.5625
4,6,0,1.352166392727891,1.0923863245567913,3,3.46875,7,7.75,3,3.09375
4,7,0,1.371018074126138,1.1064320863707064,3,3.53125,7,8.0,4,3.34375
4,8,0,1.75546932176101,1.13098228222995,5,3.6875,11,8.5,1,3.96875
4,9,0,2.003605373753207,1.1516734016089836,5,3.8125,11,8.875,2,4.6875
4,10,0,1.950667604010156,1.1557307535386,5,3.8125,11,8.75,3,4.625
4,11,0,1.751911146045859,1.181788478471684,5,3.71875,11,8.4375,4,5.34375
4,12,0,2.3272479947419438,1.258113187388974,3,3.9375,7,9.1875,1,5.125
4,13,0,1.7538798967955058,1.245191222745779,3,4.15625,7,9.9375,2,5.03125
4,14,0,2.345682782157526,1.3058854714876673,5,4.15625,11,9.8125,7,4.75
4,15,0,2.351253357714661,1.2977298188076747,3,4.21875,7,9.875,4,4.90625
4,16,0,1.877308453157733,1.2821726811290384,5,4.1875,11,9.75,9,5.78125
4,17,0,2.1986321956288877,1.3404077296286914,5,4.3125,11,9.8125,10,5.8125
4,18,0,2.1285365847976596,1.4184965553300612,5,4.59375,11,10.5,11,5.53125
4,19,0,1.805994509723121,1.4133014567116904,5,4.9375,11,11.25,3,5.1875
4,20,0,2.070292512821089,1.527196117415875,5,4.84375,11,11.1875,4,4.96875
4,21,0,2.15102245474667,1.5763187539751993,6,4.84375,13,11.375,1,4.625
4,22,0,2.35717730793248,1.66477692346096,3,5.0,7,11.9375,11,4.75
4,23,0,2.0765970021000832,1.654311602772727,3,5.25,7,12.625,4,4.46875
4,24,0,2.37558056299894,1.6945163344079335,5,5.3125,11,12.8125,5,5.375
4,25,0,2.3418132160157787,1.7264734092905942,5,5.40625,11,12.875,1,5.46875
4,26,0,2.33412937574036,1.7833963048908446,5,5.375,11,12.8125,2,5.28125
4,27,0,2.350652512152832,1.7805854042856495,5,5.3125,11,12.875,20,5.40625
4,28,0,2.3623930001631113,1.8417213392361418,5,5.34375,11,12.8125,1,5.3125
4,29,0,2.357019343619201,1.8482796050684707,5,5.21875,11,12.6875,2,5.90625
4,30,0,2.403385688745113,1.8910611052996142,5,5.21875,13,12.6875,4,6.25
4,31,0,2.365366580857395,1.8756090145404034,5,5.34375,11,13.0,4,5.90625
4,32,0,2.411252902814975,1.9309115617728958,5,5.34375,15,13.0,12,5.375
4,33,0,2.3900874587724243,1.9714586552519044,5,5.375,15,12.875,4,5.84375
4,34,0,2.364474479918115,1.9630205571467962,5,5.15625,11,12.625,5,5.96875
4,35,0,2.370502711627562,1.9697466232280223,5,5.09375,11,11.9375,7,5.9375
4,36,0,2.397319913146699,2.0433941270649525,5,5.0625,11,11.625,12,6.09375
4,37,0,2.3499980724823537,1.9023564727622657,5,5.0625,11,11.875,13,7.0
4,38,0,2.387940759287681,2.086977689563378,5,5.0625,15,11.75,6,7.28125
4,39,0,2.4173393735156137,2.073661094291283,5,5.03125,11,11.6875,1,7.5625
4,40,0,2.367027580548363,2.140805229345184,5,5.09375,11,11.875,1,6.6875
4,41,0,2.364643937985669,2.137706203217041,5,5.21875,11,12.125,8,5.9375
4,42,0,2.3856369238319486,2.1811484805430275,5,5.15625,11,11.9375,7,4.6875
4,43,0,2.413742873296807,2.133032265318975,5,5.09375,11,12.0,8,5.375
4,44,0,2.417873836892018,2.153652022248883,5,5.15625,13,12.0,3,6.0625
4,45,0,2.377507832648281,2.1274681361889343,5,5.21875,15,12.375,13,5.71875
4,46,0,2.372752813577808,2.1289145508020675,7,5.09375,19,12.1875,2,5.84375
4,47,0,2.3900698412062757,2.08717454055896,7,5.125,19,12.1875,3,6.53125
4,48,0,2.412432655050324,2.0281615886548456,5,5.0,11,12.0,15,6.65625
4,49,0,2.3730026805257305,2.1153312103754764,5,5.125,11,12.625,14,7.3125
5,0,0,1.063182319460588,0.9218338291800817,3,3.0625,7,7.0,1,1.0
5,1,0,1.244003780500927,0.9822654279357116,3,3.0625,7,6.8125,2,1.71875
5,2,0,1.155813673111242,0.9997569819344676,4,3.15625,7,6.8125,1,2.09375
5,3,0,1.1465237232554402,1.0086057466225333,4,3.3125,7,7.0,2,2.4375
5,4,0,1.158669461380108,1.0168863088849702,4,3.3125,7,6.8125,1,2.75
5,5,0,1.159241352174641,1.0270149294412516,4,3.40625,7,6.875,2,3.09375
5,6,0,1.1465194686968319,1.0445111381138605,4,3.65625,7,7.25,3,3.0625
5,7,0,1.171389150690923,1.0634441837096578,6,3.90625,11,7.8125,1,3.375
5,8,0,1.154468593191547,1.0731847453380219,4,4.15625,7,8.0625,5,3.3125
5,9,0,1.173430023209244,1.0829175449461523,4,4.34375,7,8.1875,6,3.46875
5,10,0,1.18020677061156,1.0946396206500348,5,4.5625,9,8.5,2,3.25
5,11,0,1.188670478409926,1.1226024468696647,5,4.90625,9,9.0625,1,3.28125
5,12,0,1.1751339348554861,1.141377179558646,5,5.1875,11,9.75,2,3.3125
5,13,0,1.181294879649947,1.1478295643644705,3,5.21875,5,10.0625,3,3.03125
5,14,0,1.1763779221474109,1.1523398455683052,5,5.25,13,10.375,2,3.53125
5,15,0,1.178242898782752,1.156038510556724,5,5.375,9,10.375,1,3.90625
5,16,0,1.1725374945947231,1.1576388848052246,5,5.4375,9,10.375,1,3.96875
5,17,0,1.381540978485146,1.1674976730112467,3,5.375,5,10.5625,1,4.09375
5,18,0,1.175984478061992,1.157440583292878,6,5.28125,11,10.5,7,4.625
5,19,0,1.172271559083115,1.1578187684730514,6,5.15625,13,10.25,3,4.46875
5,20,0,1.173656625527989,1.1573246059138345,4,5.25,11,10.375,3,5.21875
5,21,0,1.183816772919049,1.1577645800188248,4,5.4375,7,11.0625,4,5.25
5,22,0,1.175662177965757,1.156772713246497,6,5.28125,11,10.75,7,5.15625
5,23,0,1.178039291154223,1.1580356190954417,5,5.5,11,11.3125,7,4.875
5,24,0,1.175992093039876,1.1551742771411284,6,5.53125,15,11.9375,4,4.78125
5,25,0,1.1791163162502971,1.1608220318083178,7,5.40625,21,11.875,1,4.1875
5,26,0,1.188499165437781,1.1597744869110993,4,5.6875,7,13.0,9,3.84375
5,27,0,1.175230418948446,1.1597092020046822,7,5.90625,15,13.0625,5,4.0
5,28,0,1.1735041646543811,1.1612231690601431,7,6.0625,15,13.4375,3,4.5
5,29,0,1.176641074236199,1.1570996223931629,7,6.0625,15,14.0,2,4.125
5,30,0,1.174495886294971,1.1583911996413894,5,6.09375,13,14.4375,1,4.40625
5,31,0,1.18080405209642,1.1570511938883479,4,6.15625,7,14.4375,7,4.96875
5,32,0,1.17476377744466,1.157941486794911,7,6.125,15,13.8125,5,5.0
5,33,0,1.175638258162814,1.1597481569777428,5,6.09375,13,13.6875,4,5.125
5,34,0,1.176779615493662,1.1596499428429587,6,6.0,11,13.5625,5,4.875
5,35,0,1.175425528431783,1.1568939847107031,4,5.96875,7,13.0625,3,4.46875
5,36,0,1.179696777147074,1.1618981201405782,7,5.9375,17,12.5,4,4.0
5,37,0,1.1736962938923219,1.153469046702923,4,6.25,7,13.1875,2,4.40625
5,38,0,1.176951603921121,1.160110895220123,7,5.9375,15,11.9375,2,4.28125
5,39,0,1.1753992945748237,1.1580015793640355,7,6.0,13,12.625,4,4.125
5,40,0,1.176533750784134,1.162007698340714,6,5.96875,11,12.875,1,4.53125
5,41,0,1.183128441383431,1.1602047325506404,7,5.96875,17,13.125,21,4.59375
5,42,0,1.174049020216153,1.1595890975008558,6,6.1875,11,13.5,5,4.46875
5,43,0,1.18218271319599,1.1603110350697206,6,6.125,11,13.625,8,4.09375
5,44,0,1.177692531368808,1.1589297743652243,6,6.09375,11,13.8125,4,4.21875
5,45,0,1.2058421758447302,1.1611363759257642,6,6.09375,17,13.4375,2,4.46875
5,46,0,1.179184396046486,1.1594934767914928,6,6.125,13,13.75,2,4.5625
5,47,0,1.18317432649187,1.1655915610170091,6,6.09375,17,13.375,1,4.71875
5,48,0,1.179078626067112,1.160849004876543,6,6.0625,13,13.0,3,5.125
5,49,0,1.182686047514146,1.1597469764452204,6,6.0,17,12.5,4,4.46875
6,0,0,1.072636971528093,0.9343218127964247,3,3.1875,7,7.0,1,1.0
6,1,0,1.040646289166695,0.9773439031485717,3,3.21875,7,7.125,2,1.71875
6,2,0,1.148968398808415,1.0015745870743749,3,3.28125,7,7.25,1,2.15625
6,3,0,1.3173361766551288,1.032723572809335,3,3.21875,7,7.0625,1,2.59375
6,4,0,1.2424515776886582,1.0346946886643793,3,3.40625,7,7.5625,2,2.625
6,5,0,1.435571657254676,1.0609700228439751,3,3.625,7,8.25,3,2.71875
6,6,0,1.4429655087562478,1.0887031683003026,3,3.53125,7,8.0625,1,2.90625
6,7,0,1.5402663717736158,1.1026311463231118,3,3.65625,7,8.4375,2,3.28125
6,8,0,1.574227010034047,1.131914974863382,3,3.625,7,8.25,3,3.5
6,9,0,1.409366566676988,1.1273944831903833,3,3.625,7,8.25,7,3.75
6,10,0,1.3272581889629391,1.1351936894336905,3,3.8125,7,8.75,5,3.84375
6,11,0,1.557510729864762,1.153434544383061,3,3.96875,7,8.9375,6,4.375
6,12,0,1.522818299392167,1.1639481593389593,3,4.0625,5,9.125,1,4.46875
6,13,0,1.46149132914523,1.172705533825055,3,3.90625,7,8.75,11,4.8125
6,14,0,1.47810522914716,1.1897612718952773,3,3.90625,5,8.875,3,5.28125
6,15,0,1.573369983785415,1.216585185168634,3,3.71875,7,8.4375,10,4.5625
6,16,0,1.442710161555462,1.2235931335358416,3,3.59375,5,7.9375,5,4.59375
6,17,0,1.520921200398767,1.2422422488148073,3,3.6875,7,8.25,12,4.46875
6,18,0,1.484388867660116,1.2509353083526893,3,3.90625,5,9.125,7,5.0
6,19,0,1.479933634105479,1.2617973947293932,3,3.875,5,9.25,8,5.15625
6,20,0,1.6128173664518042,1.278120195123044,4,3.78125,9,8.9375,1,5.84375
